duration,protocol_type,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_file_creations,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,src_ip_encoded,dst_ip_encoded,threat_label,label,src_country,dst_country
4,udp,1278,92,0,0,0,0,1,0,0,0,0,1,0,89,94,0.4704335883093773,0.8828591947792559,260,240,0.38091977125220533,0.3930621306570239,0.47290805020087523,0.15216521952986828,33,27,suspicious,2,China,UK
2,tcp,27,1017,0,0,1,0,1,0,0,0,0,0,0,108,123,0.35631052532890595,0.7275618341723864,267,262,0.25392082177648967,0.07923419418548383,0.5488393337903336,0.6733850414721939,30,19,normal,1,Brazil,Australia
5,tcp,242,376,0,0,0,0,0,0,0,0,0,1,0,101,103,0.12718254562316123,0.38631431211078116,275,265,0.13692910404583092,0.7887766866045579,0.5250996787949249,0.7186031962101452,30,19,normal,1,Unknown,Canada
0,tcp,87,67,0,0,0,1,1,0,0,0,0,0,0,115,99,0.16805244102074746,0.22946203691924716,240,226,0.23448903085048356,0.07916517260186051,0.045651077607796964,0.38343407209970914,39,44,suspicious,2,India,UK
14,tcp,9218,96,0,0,1,0,0,0,0,0,0,1,1,109,98,0.9709465939929075,0.598260409363142,254,245,0.6812234426783016,0.49071413082156423,0.18496509303501352,0.07566569089321173,45,42,suspicious,2,USA,Canada
1,tcp,1813,230,0,0,1,1,0,0,0,0,0,1,0,99,98,0.47564391034542175,0.7786620923239913,263,278,0.1623655806910831,0.39016705658691253,0.9097198067850557,0.5080505460101478,31,41,suspicious,2,China,UK
0,udp,8637,72,0,0,0,0,0,0,0,0,0,0,0,95,101,0.9587489934921325,0.21688984568177472,247,251,0.8759694970775231,0.15824385292708043,0.7765586371194272,0.1668414586409921,4,17,suspicious,2,USA,Australia
10,udp,32,261,0,0,2,0,0,0,0,0,0,0,0,109,98,0.33598256428675133,0.6948315619610763,249,232,0.1965506969739933,0.1732040043711528,0.9580364995033188,0.3990677877251667,27,48,normal,1,Germany,USA
14,tcp,1343,276,0,0,0,0,1,0,0,0,0,2,0,110,88,0.5896724166596927,0.20176915902325032,286,280,0.46995859828512265,0.9895342975372555,0.08096560077558768,0.15716655596903617,30,29,suspicious,2,USA,Canada
16,tcp,9,101,0,0,0,0,1,0,0,0,0,1,0,103,89,0.8503719812624614,0.26019372846514355,257,283,0.11517011659857102,0.13996485801880698,0.633706768901359,0.9429332147600241,40,7,normal,1,USA,Japan
6,tcp,6,1069,0,0,1,0,1,0,0,0,1,0,0,96,86,0.038109225419303505,0.8694890253265751,231,237,0.8559032855958262,0.6571526181804808,0.8792002098670754,0.470875581768298,6,7,normal,1,India,USA
2,tcp,67,87,0,0,0,0,1,0,0,0,0,2,0,108,102,0.3329864445080677,0.7740014955044369,267,272,0.895686258756864,0.7060811603512345,0.12311384568364458,0.7662040224895003,9,32,normal,1,China,UK
13,icmp,3055,2613,0,0,0,0,1,0,0,0,0,0,0,102,116,0.7267877635150801,0.5664059430630105,267,277,0.3338837311819046,0.61240597411748,0.7947926591868557,0.5414915974972332,27,11,suspicious,2,Germany,UK
12,tcp,20,290,0,0,0,0,0,1,0,0,0,0,0,104,94,0.2535614453991173,0.11515295285602589,283,241,0.8206754063043091,0.853010314865074,0.37224782333497064,0.4150966693934023,13,40,normal,1,Russia,USA
2,tcp,143,149,1,0,0,0,1,0,0,0,0,1,1,103,116,0.894803901715511,0.6391201244719498,222,259,0.4812873686104501,0.6280646101511034,0.6403349619988836,0.712201149445993,5,6,normal,1,Unknown,USA
23,tcp,1599,906,2,0,0,0,0,0,0,0,0,1,1,85,109,0.4627894358008757,0.44780476157616644,260,270,0.5513704040852063,0.9203068248403352,0.2450502932665819,0.09596783677185172,17,29,suspicious,2,Germany,UK
1,tcp,806,424,0,0,0,0,1,0,0,0,0,1,0,107,112,0.6686085142135186,0.025219200770341677,296,232,0.46087249923558793,0.15916261696861855,0.4874541796523617,0.14565566219179993,15,24,normal,1,Russia,UK
40,tcp,12486,1261,0,0,2,0,0,1,0,0,0,0,0,89,102,0.7817979649272387,0.5224848646461075,266,238,0.9823330632813474,0.8638548758168528,0.4304331634567057,0.9708425487146104,14,3,suspicious,2,Germany,USA
19,tcp,149,20,0,0,1,0,0,0,0,0,0,0,0,82,110,0.43253409952570143,0.8572236027949917,257,255,0.23309839291581702,0.7812358340987361,0.858489055753487,0.20895469818868917,49,15,normal,1,USA,USA
11,tcp,61,875,0,0,0,0,1,0,0,0,0,2,0,85,100,0.9217812763050242,0.1823516403227553,223,246,0.9208227012123725,0.563667674400298,0.2089028700350808,0.32245063371192073,4,15,normal,1,USA,USA
27,tcp,16,185,0,0,0,1,1,0,0,0,0,0,0,112,124,0.2637715728260892,0.8793315222734226,236,231,0.12236950369291588,0.6522394961322253,0.7290803400022489,0.985009836052095,28,40,suspicious,2,USA,Canada
12,tcp,71,426,0,0,2,0,1,0,0,0,0,1,0,101,82,0.4796131657923176,0.26383005673296633,275,263,0.9408028602043197,0.8060813250769227,0.19315525262153,0.6117267480288031,11,33,normal,1,Germany,Canada
2,tcp,16,353,0,0,0,1,1,2,0,0,0,0,0,92,101,0.2029286815577298,0.909217284397365,267,242,0.5190320666547091,0.08449147837738002,0.005430884843881989,0.07845529838252951,42,2,suspicious,2,Unknown,UK
5,tcp,4,3040,0,0,0,0,1,0,0,0,0,0,0,89,105,0.2196960608258861,0.5889887688946458,243,229,0.16373796340064029,0.1845840139445093,0.13378591809172224,0.3253030969720684,33,14,normal,1,USA,UK
0,udp,7531,24,0,0,1,0,0,0,0,0,0,0,0,86,97,0.49218935896386584,0.08936855575940539,246,236,0.4064567092114234,0.6929664444342474,0.44966089728075387,0.5455982731943204,32,20,suspicious,2,Brazil,UK
4,tcp,163,4542,1,0,1,0,0,0,0,0,0,0,0,102,113,0.7923321127741328,0.809745303460186,271,238,0.4341852732311645,0.26604880073393755,0.7368178899320761,0.6264909263286883,8,29,normal,1,India,USA
13,icmp,26447,1164,0,0,1,0,1,0,0,0,0,1,1,93,100,0.8973108490734776,0.7237196821583795,259,259,0.23489402088919575,0.6976338069475088,0.7039056588883253,0.12301315283716785,23,25,suspicious,2,Russia,USA
4,tcp,27,506,0,0,0,0,0,0,0,0,0,0,0,99,101,0.1594627188580232,0.7331314480925795,242,253,0.2234758696835767,0.17914444811439156,0.9662682528525378,0.2077024449695235,21,17,normal,1,Brazil,Australia
4,tcp,62,46,0,0,0,0,1,0,0,0,0,0,0,100,110,0.3717479274710991,0.2108799168439064,273,266,0.2979673944469363,0.19133375123102347,0.7198037612415155,0.34065720583907866,38,24,normal,1,India,USA
9,tcp,31,32,0,0,0,0,0,0,0,0,0,0,0,101,103,0.9546933142658027,0.15504607998853648,239,231,0.8057473056447042,0.4781172231097567,0.4604437677875711,0.7153158995324047,12,37,normal,1,Germany,Japan
20,tcp,41,173,0,0,1,1,1,0,0,0,0,0,0,95,102,0.11733840496836834,0.6098323544309455,286,228,0.9532221096159342,0.5574125473598197,0.07184663318301143,0.9732682245411889,22,32,suspicious,2,USA,Japan
0,icmp,851,1045,0,0,0,0,1,0,0,0,0,0,0,86,96,0.808965270372227,0.7839787930308499,242,271,0.42842470588483716,0.37548358092600154,0.40413093025948466,0.6384418411175955,46,11,normal,1,Brazil,Australia
4,tcp,460,399,1,0,0,0,0,0,0,0,0,0,0,86,95,0.35770845960530107,0.20932150578952835,254,258,0.4346821477623788,0.25757549696992843,0.8356300700124321,0.2380966444019572,45,7,normal,1,China,UK
1,tcp,854,960,0,0,0,0,0,0,0,0,0,0,0,101,94,0.24051458678951942,0.9202582175250024,266,263,0.7857537237688492,0.0695450534344193,0.48058885857247036,0.5030488035641966,44,14,normal,1,Unknown,Japan
11,icmp,2174,44,1,0,0,2,1,0,0,0,0,1,0,107,109,0.31878301904573214,0.6950769818064447,243,285,0.2582268889055027,0.5616701509209698,0.8614772890812599,0.42966739588982095,27,8,suspicious,2,China,Australia
1,tcp,1359,431,0,0,0,0,1,0,0,0,0,0,1,96,78,0.6620673823614696,0.6200974101510588,266,253,0.9428803025402744,0.45259893725611233,0.8060227064186718,0.06391546116472879,45,9,suspicious,2,USA,UK
10,tcp,19,2086,0,0,2,1,0,0,0,0,0,0,0,87,108,0.727821741010417,0.8562971017280379,265,257,0.9653976685937041,0.6963694768778649,0.6423981008159333,0.034085509675191084,44,30,suspicious,2,USA,Australia
3,tcp,52,3561,0,0,1,0,1,0,0,0,0,0,0,117,93,0.22734806070329694,0.28476304659897356,259,260,0.19103018178022424,0.7842262530983011,0.6400042755926381,0.30432150543987857,31,47,normal,1,Germany,UK
2,tcp,189,61,0,0,1,0,0,0,0,0,0,0,0,99,96,0.5851065700580763,0.5598234601208258,230,248,0.7504628610165199,0.6593255266838177,0.9960136871867517,0.3162571363319585,24,12,normal,1,Brazil,USA
27,tcp,256700,237,0,0,0,0,0,0,0,0,0,1,0,100,99,0.06002485312673855,0.7834590590793363,259,258,0.32479011891694964,0.48978935606376706,0.5264043142480863,0.30625327944410186,34,43,suspicious,2,Russia,Canada
0,tcp,695,241,1,0,1,0,0,1,0,0,0,0,0,105,101,0.9192396854147873,0.5758886613023242,256,283,0.4608354472698515,0.8944484648536797,0.5805964755780978,0.6288717091924636,13,34,normal,1,Russia,UK
5,udp,183,157,0,0,0,0,0,0,0,0,0,1,0,91,99,0.5407444762367131,0.7001936606801143,262,235,0.10907777367094906,0.4156428693482275,0.3116236849777465,0.20479383113522787,26,47,normal,1,Russia,USA
0,udp,570,1574,0,0,0,0,0,1,0,0,0,0,0,99,119,0.9906054965880436,0.5430202193636741,271,261,0.2690361234116331,0.9499594487211066,0.7102404576926876,0.11071551040618632,3,12,normal,1,USA,Japan
6,tcp,44,29947,0,0,1,0,0,0,0,0,0,0,0,91,106,0.1378493829401154,0.1619610403464078,277,251,0.07157803840004251,0.8018907216694308,0.18398502800496264,0.2042128411446833,48,4,normal,1,USA,UK
6,tcp,250,75,0,0,1,0,1,1,0,0,0,1,0,89,97,0.4531452928901156,0.7492901490457281,262,260,0.19722833999107448,0.9804703080411001,0.19980684672692717,0.08743258088473205,44,31,normal,1,Russia,USA
3,tcp,1001,762,0,0,1,0,0,0,0,0,0,0,0,103,115,0.5290519455861288,0.04941222767471154,269,245,0.27495842509137747,0.48830840965366273,0.9140336527440652,0.5567476422287464,21,26,suspicious,2,China,USA
1,tcp,140,628,0,0,0,0,0,0,0,0,0,0,0,85,102,0.41503772173856857,0.2745740864385955,280,225,0.3929214653533071,0.25158911046247023,0.8047538480954347,0.7531754674934629,46,9,normal,1,China,Canada
4,tcp,32,649,0,0,0,0,0,0,0,0,0,0,0,99,102,0.649028143781746,0.1251174649601915,236,237,0.040657874409766426,0.17622488910808765,0.7211069212631467,0.12387472052338755,6,24,normal,1,USA,Canada
11,udp,127,2979,0,0,1,0,0,0,0,0,0,0,0,91,116,0.46121483675399755,0.2977751133383334,231,271,0.9866210080246173,0.1570857725510575,0.9651321821583274,0.07808091452429555,7,12,normal,1,USA,Japan
15,udp,78,706,0,0,0,0,1,0,0,0,0,1,1,82,96,0.6024820603012222,0.9566565847525318,234,237,0.03185414068970327,0.9098677118573972,0.4204508682623902,0.9997307480673808,22,34,normal,1,China,USA
7,tcp,9,16,0,0,0,0,0,0,0,0,0,0,0,95,100,0.947525200435048,0.30542606350237966,241,266,0.20517435812375118,0.600315397462855,0.17951879604714938,0.6800094677529752,47,17,normal,1,China,USA
8,tcp,47,46,1,0,2,0,0,0,0,0,1,0,0,108,108,0.48983501755459014,0.6861047185213481,270,269,0.7789101917727178,0.5024543531160501,0.9839783872501542,0.6091636512517284,2,32,normal,1,China,USA
2,tcp,9,81,0,0,2,0,1,0,0,0,0,0,0,96,80,0.8569012530162224,0.8165514049447621,230,250,0.25618296301535215,0.3084137212152547,0.9254692053380755,0.9658101991755114,49,42,normal,1,USA,USA
3,tcp,12,131,0,0,0,0,0,0,0,0,0,0,0,93,94,0.3496789082901911,0.8289132897828618,258,221,0.3472165751956099,0.30052195705302753,0.8957767962462171,0.4100664369868676,31,5,normal,1,Unknown,Australia
1,tcp,15,327,0,0,0,0,1,0,0,0,0,1,0,91,91,0.248854039305477,0.6018739551891564,246,269,0.41799443870489605,0.21042266769122286,0.2686297245171332,0.2773129093031741,22,22,normal,1,Germany,USA
2,tcp,999,292,0,0,0,0,1,0,0,0,0,0,0,79,93,0.14269416731825824,0.21683360019721654,257,256,0.5143017787386555,0.05812560639083986,0.27298591672235006,0.3755583207218537,21,27,normal,1,China,USA
2,tcp,2917,26,0,0,0,0,1,0,0,0,1,0,0,95,95,0.6238470644199813,0.8403707045852411,257,243,0.4454961398701771,0.6857705050095002,0.2716386813079301,0.8104068368194954,29,37,suspicious,2,USA,USA
7,tcp,6,36,0,0,1,0,0,0,0,0,0,0,0,91,108,0.02204896830733971,0.6458688456052828,256,272,0.019801118213456204,0.8389435641593262,0.7444924665012541,0.9971447283553224,12,23,normal,1,India,USA
8,tcp,3499,16,0,0,1,0,0,0,0,0,0,0,0,119,115,0.12769983351734804,0.4762256344793777,258,237,0.03308156863918821,0.400209276368534,0.5028165895103779,0.9820632748899064,6,44,suspicious,2,China,Japan
28,icmp,15,39,0,0,0,0,1,0,0,0,0,0,0,108,98,0.8041006405889022,0.45588419153310267,260,245,0.7435063774432353,0.05735823739948831,0.04893593388123485,0.09322242713939277,10,15,normal,1,Russia,USA
2,tcp,661,1784,0,0,0,0,0,1,0,0,0,0,0,104,103,0.7980040050180656,0.28011718747200764,254,243,0.2674720163154575,0.5317615192697185,0.7871697188281289,0.5664561096195405,20,40,normal,1,Germany,USA
10,tcp,248,268,0,0,0,0,0,0,0,0,0,0,0,97,102,0.011099683400813798,0.0005338823714680085,256,256,0.6233470552403705,0.16013680383464868,0.5108698264958332,0.8032515538120675,31,32,normal,1,China,USA
16,tcp,529,96,0,0,0,0,1,0,0,0,0,0,0,111,92,0.9545440773570851,0.8301487607145408,268,267,0.28455569021712623,0.4256130901003392,0.6830091566989411,0.3072518029462621,4,11,normal,1,Brazil,USA
8,tcp,14,22,0,0,3,1,0,0,0,1,0,1,0,88,98,0.47333009642401025,0.8050975890266358,249,276,0.13846876498543548,0.9995706149877649,0.4270546581927537,0.9003070717353362,21,31,suspicious,2,Russia,USA
2,icmp,3,88,0,0,1,0,0,0,0,0,0,0,0,114,103,0.30186773805993805,0.8833766373651529,243,241,0.626745660905798,0.032496532518324406,0.6610570265910104,0.7802854471325432,35,47,normal,1,China,USA
3,tcp,29,1003,0,0,0,1,1,0,0,0,0,0,0,115,111,0.5969964663811786,0.7904098653659218,258,246,0.1895500539004713,0.9689818377042745,0.4833680072720674,0.6095966175237488,28,19,suspicious,2,China,Canada
0,icmp,348,823,0,0,0,0,1,0,0,0,0,1,0,94,85,0.22125042104817683,0.449044718423558,258,244,0.3970641114699315,0.9964986876558692,0.18236477449008992,0.34664668925159237,13,36,normal,1,China,USA
3,tcp,7433,276,0,0,1,0,0,0,0,0,0,0,0,96,89,0.10990157226444286,0.3572255221265195,235,268,0.13700315252916373,0.7425828002000937,0.5943146231253095,0.39007364556520807,43,9,suspicious,2,USA,UK
13,tcp,18,270,0,0,3,0,0,0,0,0,0,0,0,112,98,0.8787450613264851,0.5737465373662349,264,226,0.1175198498262724,0.03308655458207932,0.5834825677489803,0.06488201600816901,11,12,normal,1,China,UK
0,tcp,121,28,0,0,1,0,1,1,0,0,0,0,0,122,103,0.1173730912885097,0.7468310684756617,269,248,0.38606547081352593,0.9369056427228167,0.04465862079769467,0.06441605678029683,26,39,normal,1,China,USA
2,tcp,33,125,0,0,0,0,1,0,0,0,0,0,0,102,112,0.33588367372251215,0.34773855429239486,239,229,0.20307504405774124,0.5043518353374635,0.19157866810503277,0.8625567953864398,42,26,normal,1,China,USA
12,tcp,143,928,1,0,1,0,0,0,0,0,0,0,0,99,93,0.7141206967726773,0.1592379093193259,262,243,0.2248933404969361,0.32616870577965185,0.2226088601333418,0.5691967137648108,25,7,normal,1,Russia,USA
15,udp,3,146,0,0,1,0,1,0,0,0,1,0,0,113,98,0.9344993385571059,0.6303385774967912,266,273,0.40693562694831,0.7838153141664393,0.12326958352435347,0.6837457365862545,42,40,normal,1,USA,USA
6,tcp,2969,4606,0,0,1,0,1,1,0,0,0,0,0,103,108,0.09087339564040064,0.9518289494764897,256,264,0.3087305817979332,0.4316320876025491,0.7693828686562172,0.5627981999784043,36,49,suspicious,2,Unknown,USA
11,tcp,155,2461,0,0,0,0,1,0,0,0,0,0,0,91,82,0.6906723104743023,0.9397919840058804,266,279,0.1542463109529586,0.8980036534747734,0.6483966407949919,0.3678911115373952,6,6,normal,1,India,Canada
4,tcp,929,204,0,0,0,0,1,1,0,0,1,0,0,107,112,0.661292705401184,0.13259652486334772,244,236,0.5286778494582074,0.2756301738750113,0.42592316874391845,0.197985641068401,1,48,normal,1,USA,UK
1,tcp,93,270,0,0,0,0,0,0,0,0,0,1,0,119,118,0.2649026131749289,0.6356733371706996,268,266,0.3430769009864827,0.30938482967688363,0.7196425671047171,0.06531140782180689,12,11,normal,1,China,USA
5,tcp,217,11323,1,1,1,0,0,0,0,0,0,0,0,95,97,0.8785365355011572,0.5132028433518147,235,244,0.2643486361063052,0.12941184706905673,0.7773348246472078,0.7422946771145655,4,1,normal,1,USA,USA
8,tcp,1419,1437,0,0,1,0,0,0,0,0,0,0,0,99,87,0.4219579909344926,0.3011238850571598,268,246,0.5705179233102823,0.693277974902927,0.6471948019023803,0.31130166960577055,20,32,suspicious,2,USA,USA
29,tcp,193,448,0,0,0,0,1,0,0,0,0,0,0,101,93,0.24991154346825428,0.9904958150083101,275,269,0.3888182210278279,0.9879333630489044,0.48041945550145626,0.7010833174075184,48,4,normal,1,Germany,USA
0,tcp,207,533,0,1,1,1,0,0,0,0,0,1,0,113,107,0.5200521149596752,0.5362922216052156,233,252,0.8635615727839144,0.7512124087112739,0.7885782845673864,0.061956266283271,36,19,suspicious,2,USA,USA
7,udp,30,504,0,0,1,0,1,0,0,0,0,0,1,80,109,0.22489821603302373,0.018398858221571612,289,275,0.24852090076731292,0.574727389702662,0.5220621524586783,0.7726012253390194,34,30,normal,1,India,USA
3,udp,50,393,0,0,0,0,1,0,0,0,0,0,0,95,80,0.6762752847883473,0.2638822227934411,248,304,0.33257479990140304,0.8726426587462097,0.4669989127847307,0.07344904569920752,7,5,normal,1,Unknown,USA
7,tcp,19,80,0,0,0,0,0,0,0,0,0,1,0,101,110,0.20013500863204803,0.9232532966512207,230,252,0.3116170322983908,0.9653063021277691,0.49654409595169025,0.8950378642083299,45,25,normal,1,Germany,USA
0,icmp,33,220,0,0,1,0,1,1,0,0,0,1,0,103,101,0.8534018093688912,0.24747964716849746,258,279,0.8507477169945589,0.43361631042759197,0.8455567757305597,0.901558630504956,28,28,normal,1,China,USA
3,udp,1812,46,0,0,1,0,0,0,0,0,0,0,0,104,84,0.712223872153444,0.964431081837503,238,285,0.5991143424669322,0.08101830277060662,0.5272832103494142,0.15322425642967152,43,23,suspicious,2,China,USA
17,tcp,5525,1196,0,0,1,0,0,0,0,0,0,2,0,91,94,0.9948705451704627,0.018670245092798465,236,263,0.6647368724598834,0.02203671797283402,0.9570855669318274,0.511058451509467,3,30,suspicious,2,USA,Canada
8,tcp,12,330,0,0,1,0,1,1,0,0,2,1,0,79,100,0.11117538921127412,0.26915786234835437,280,237,0.0008474844313735019,0.9590622722204906,0.7731791453225586,0.058138459452586555,36,49,normal,1,Brazil,UK
5,tcp,327,1291,0,0,0,0,0,0,0,0,0,0,0,114,117,0.1793076797954738,0.43334020929175543,246,240,0.8700802500793526,0.9739184487328794,0.39271651401725105,0.3418618324515914,2,29,normal,1,USA,Japan
3,tcp,78,59,0,0,1,0,0,0,0,0,0,0,0,105,100,0.29698323591277787,0.9450190952191742,233,259,0.6075134833047978,0.9985036952953494,0.7560505564498663,0.3613195671438123,12,38,normal,1,Russia,USA
3,udp,2425,3405,0,0,0,0,0,0,0,0,0,0,0,105,108,0.29440694895612607,0.8668336910148856,264,251,0.9811368190738659,0.26805582981713394,0.19053350990502327,0.10315114061999564,10,24,suspicious,2,Germany,Japan
4,udp,194,2825,0,0,1,0,0,0,0,0,1,0,0,111,118,0.5540571119769774,0.42104009543130905,285,250,0.3317596565540374,0.4916471202586168,0.8530221609271563,0.4431342772278063,30,3,normal,1,USA,USA
18,udp,146,38,0,0,0,0,0,0,0,0,0,0,0,93,95,0.928027860000874,0.7285830335138118,272,248,0.002655101711269592,0.9959025058080349,0.017451249231532295,0.22316016877086176,18,36,normal,1,Unknown,Australia
34,tcp,33,188,0,0,1,0,1,0,0,0,0,0,0,100,104,0.07350464143651192,0.3815824378786129,244,273,0.9536260406886066,0.10722464338930027,0.09448021920990268,0.7269994817740598,40,17,normal,1,Germany,USA
5,tcp,6,222,0,0,1,0,1,0,0,0,0,2,0,119,115,0.9782944712535122,0.7219603611088808,249,256,0.3960654859059016,0.7645848400658055,0.6722934468681961,0.11539740275920185,9,6,normal,1,India,Canada
4,tcp,679,46,0,0,0,0,1,0,0,0,0,0,0,98,110,0.12913773557736252,0.2762971599919367,233,231,0.8950769272177677,0.19830358975933926,0.8586250829222509,0.9793770590778165,32,48,normal,1,Germany,USA
18,tcp,300,273,0,0,0,0,1,0,0,0,0,0,0,118,118,0.2692357959178291,0.458358171498203,251,243,0.19188201423735496,0.025868137997303364,0.5372796426054546,0.5063359709933335,14,41,normal,1,Brazil,USA
5,tcp,315,931,0,0,0,0,1,0,0,0,0,0,0,80,98,0.3706568716537517,0.2579474140135283,239,242,0.18479160736913092,0.13418998078279498,0.5724124835420332,0.48551823930902027,8,34,normal,1,Unknown,UK
8,tcp,44,199,0,0,0,0,1,0,0,0,1,0,0,113,94,0.5177159280461824,0.2746367522970208,248,241,0.3864999074639326,0.24509817693877367,0.3264184106501159,0.9562752157575013,37,45,normal,1,Unknown,USA
2,tcp,110,30,0,0,0,0,1,0,0,0,0,0,0,102,110,0.9286738548192575,0.9723635160869555,272,272,0.38352825521357625,0.33254995629068773,0.5802305726671958,0.9205865166341721,49,29,normal,1,Germany,USA
13,tcp,722,1285,0,0,0,0,1,0,0,0,0,1,0,99,103,0.5462666684172126,0.9398812340908983,244,236,0.8389384261795163,0.050466528000397304,0.8897597777141171,0.4601689290938764,46,26,normal,1,USA,USA
7,udp,1058,123,0,0,2,0,0,0,0,0,0,0,0,104,118,0.9938948152224728,0.062451343170248474,247,221,0.6375909271438203,0.8315987417345321,0.6817542352689187,0.7105844583931182,29,14,suspicious,2,Brazil,Japan
16,tcp,14,144,1,0,2,0,1,0,0,0,0,2,1,113,97,0.9683140310269887,0.2878482037487179,263,260,0.35391020424344555,0.0790290599629595,0.015775820497832438,0.21654967578388717,28,38,normal,1,China,Canada
15,udp,41,5023,1,0,0,0,1,0,0,0,0,0,0,112,94,0.7518327680416451,0.21352067431872201,270,262,0.47516644337911285,0.8162025420852964,0.34572949590792046,0.6703332525554581,20,28,normal,1,India,Australia
2,icmp,9,731,0,0,2,1,0,0,0,0,0,1,0,104,103,0.24629915315808104,0.0580390328363789,237,263,0.6734401596666859,0.5733840130158605,0.607499559993574,0.16617574523947687,35,42,suspicious,2,USA,USA
12,udp,221,119,0,0,1,0,1,0,0,0,0,0,0,87,96,0.07890923134526862,0.2740249606673085,252,263,0.08913880587055656,0.45722962974873904,0.3201767949335964,0.921423524256653,32,16,normal,1,Russia,USA
16,udp,870,67,0,0,3,0,1,0,0,0,0,0,0,101,113,0.5784382087298524,0.23185162166818174,267,262,0.5546689777363094,0.23760555406504058,0.6339241637412469,0.8219224429565871,39,48,normal,1,USA,USA
4,tcp,84,1717,0,0,1,0,1,0,0,0,0,0,0,86,96,0.07354476681342625,0.9385059046583628,276,244,0.5743372476673809,0.8507290324949994,0.8721897455425366,0.5726284523758607,25,26,normal,1,China,Japan
1,tcp,39,1549,0,0,0,0,0,0,0,0,0,0,1,111,83,0.21589468355769126,0.2648541927181879,271,254,0.6301453964591457,0.8271792673500509,0.6824777157310985,0.1937759472330619,32,25,normal,1,Unknown,UK
0,udp,75,188,0,0,0,0,1,0,0,0,1,2,0,118,101,0.5578493276484479,0.4570370096176136,278,275,0.12143051385553127,0.3388938607343106,0.40777997227690643,0.03530470147116371,47,24,normal,1,Brazil,USA
5,udp,14952,61,1,0,0,0,0,0,0,0,2,1,0,95,115,0.8072483881289259,0.5679424325077589,255,235,0.14119689187189433,0.8217018868454757,0.07246082375851881,0.0960857248052327,13,41,suspicious,2,China,Australia
4,tcp,1609,719,1,0,0,0,1,0,0,0,0,0,0,87,103,0.6332134003274261,0.46365670180762897,275,240,0.8151041327385572,0.22786828709181828,0.44299258793546004,0.6609139088205137,26,18,suspicious,2,China,USA
8,udp,640,983,0,0,0,0,1,0,0,0,0,0,1,89,106,0.9667012197639806,0.8306198835503211,266,249,0.22824193704653417,0.8895931176065119,0.21480505087872181,0.599682685545424,2,47,normal,1,Russia,USA
2,tcp,281,230,0,0,0,1,1,0,0,0,0,1,0,96,120,0.6189171192980293,0.8441094543658778,298,283,0.4000445673541987,0.2038428408127123,0.35482015208211104,0.005118375398902031,2,8,suspicious,2,USA,USA
19,tcp,144,77,0,0,0,0,0,0,0,0,0,1,0,118,92,0.06319198173650287,0.6333521166958305,227,251,0.9037755254154904,0.4776659716836351,0.7074109163091487,0.39517749335219,15,34,normal,1,Germany,UK
2,tcp,24,418,0,0,0,0,1,0,0,0,0,0,1,108,115,0.09533285050638163,0.10194485817095311,269,301,0.4594686226146252,0.6431342763078033,0.9062980612100441,0.4390211684483878,32,5,normal,1,Unknown,USA
2,tcp,17,806,0,0,0,0,0,1,0,0,0,0,0,115,104,0.595357188700173,0.21873964480261843,255,264,0.8886102698584452,0.7622525632440377,0.7550591345777163,0.6492299279895721,14,16,normal,1,China,Japan
6,tcp,47,194,0,0,0,0,1,0,0,0,0,0,0,105,114,0.35891227383556534,0.3416805276708502,249,247,0.27434345167414076,0.04132337724035384,0.3224760220855508,0.7472225772372295,42,1,normal,1,USA,USA
6,tcp,22,597,0,0,1,0,0,0,0,0,0,0,0,89,93,0.4846169894345205,0.2761642859375065,279,258,0.7683756291718216,0.5529940621034233,0.8740589139606256,0.36719725875773335,3,6,normal,1,Germany,UK
2,tcp,44,693,0,0,0,0,1,0,0,0,0,0,0,104,98,0.23870394353906554,0.9278653553470579,289,259,0.9575934694839018,0.07231559923038544,0.6712791189650731,0.1314161559008593,11,20,normal,1,Russia,USA
3,udp,121,2248,0,0,0,0,1,1,0,0,0,1,0,94,111,0.5001223180251575,0.5618388461305764,270,245,0.15728620921243874,0.9317751891983017,0.937283812454253,0.09130594265374126,47,39,normal,1,Russia,USA
1,tcp,141,214,0,0,0,0,1,0,0,0,0,0,0,113,110,0.9126523685063119,0.1117933307705159,255,266,0.4915185875372574,0.6473215113128645,0.7528329380762462,0.46722597014478984,19,3,normal,1,China,USA
12,tcp,42,73,0,0,2,0,1,0,0,0,0,1,0,94,115,0.7666109803154524,0.5850903882207038,211,257,0.3283485750223587,0.059306959034465145,0.6790561228067031,0.14353574401893554,28,40,normal,1,China,UK
14,tcp,399,364,0,0,1,0,1,0,0,0,0,1,0,123,86,0.02286889586477525,0.9018164132274971,267,275,0.3408789178312992,0.8213259910891324,0.07559364838194915,0.533668437791534,43,21,normal,1,USA,USA
6,tcp,101,5070,0,0,0,0,0,0,0,0,0,1,0,98,99,0.44004411059398274,0.7419305397219983,245,270,0.08725543155592985,0.38942219894969665,0.31593563175596917,0.9247387105613181,46,46,normal,1,Germany,USA
